baseDate,baseTime,category,fcstDate,fcstTime,fcstValue,nx,ny
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,62,128
20220617,0200,TMP,20220617,0300,17,62,128
20220617,0200,SKY,20220617,0300,1,62,128
20220617,0200,POP,20220617,0300,0,62,129
20220617,0200,TMP,20220617,0300,15,62,129
20220617,0200,SKY,20220617,0300,1,62,129
20220617,0200,POP,20220617,0300,0,62,129
20220617,0200,TMP,20220617,0300,15,62,129
20220617,0200,SKY,20220617,0300,1,62,129
20220617,0200,POP,20220617,0300,0,61,128
20220617,0200,TMP,20220617,0300,18,61,128
20220617,0200,SKY,20220617,0300,1,61,128
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,61,129
20220617,0200,TMP,20220617,0300,17,61,129
20220617,0200,SKY,20220617,0300,1,61,129
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,58,127
20220617,0200,TMP,20220617,0300,18,58,127
20220617,0200,SKY,20220617,0300,1,58,127
20220617,0200,POP,20220617,0300,0,59,128
20220617,0200,TMP,20220617,0300,16,59,128
20220617,0200,SKY,20220617,0300,1,59,128
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,60,127
20220617,0200,TMP,20220617,0300,18,60,127
20220617,0200,SKY,20220617,0300,1,60,127
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,60,126
20220617,0200,TMP,20220617,0300,18,60,126
20220617,0200,SKY,20220617,0300,1,60,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,59,127
20220617,0200,TMP,20220617,0300,18,59,127
20220617,0200,SKY,20220617,0300,1,59,127
20220617,0200,POP,20220617,0300,0,58,127
20220617,0200,TMP,20220617,0300,18,58,127
20220617,0200,SKY,20220617,0300,1,58,127
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,57,127
20220617,0200,TMP,20220617,0300,18,57,127
20220617,0200,SKY,20220617,0300,1,57,127
20220617,0200,POP,20220617,0300,0,58,127
20220617,0200,TMP,20220617,0300,18,58,127
20220617,0200,SKY,20220617,0300,1,58,127
20220617,0200,POP,20220617,0300,0,58,127
20220617,0200,TMP,20220617,0300,18,58,127
20220617,0200,SKY,20220617,0300,1,58,127
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,57,126
20220617,0200,TMP,20220617,0300,17,57,126
20220617,0200,SKY,20220617,0300,1,57,126
20220617,0200,POP,20220617,0300,0,57,127
20220617,0200,TMP,20220617,0300,18,57,127
20220617,0200,SKY,20220617,0300,1,57,127
20220617,0200,POP,20220617,0300,0,57,127
20220617,0200,TMP,20220617,0300,18,57,127
20220617,0200,SKY,20220617,0300,1,57,127
20220617,0200,POP,20220617,0300,0,57,127
20220617,0200,TMP,20220617,0300,18,57,127
20220617,0200,SKY,20220617,0300,1,57,127
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,57,125
20220617,0200,TMP,20220617,0300,18,57,125
20220617,0200,SKY,20220617,0300,1,57,125
20220617,0200,POP,20220617,0300,0,57,125
20220617,0200,TMP,20220617,0300,18,57,125
20220617,0200,SKY,20220617,0300,1,57,125
20220617,0200,POP,20220617,0300,0,57,125
20220617,0200,TMP,20220617,0300,18,57,125
20220617,0200,SKY,20220617,0300,1,57,125
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,58,124
20220617,0200,TMP,20220617,0300,17,58,124
20220617,0200,SKY,20220617,0300,1,58,124
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,59,124
20220617,0200,TMP,20220617,0300,17,59,124
20220617,0200,SKY,20220617,0300,1,59,124
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,126
20220617,0200,TMP,20220617,0300,19,59,126
20220617,0200,SKY,20220617,0300,1,59,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,58,126
20220617,0200,TMP,20220617,0300,18,58,126
20220617,0200,SKY,20220617,0300,1,58,126
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,58,125
20220617,0200,TMP,20220617,0300,19,58,125
20220617,0200,SKY,20220617,0300,1,58,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,60,125
20220617,0200,TMP,20220617,0300,18,60,125
20220617,0200,SKY,20220617,0300,1,60,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
20220617,0200,SKY,20220617,0300,1,59,125
20220617,0200,POP,20220617,0300,0,59,125
20220617,0200,TMP,20220617,0300,18,59,125
